Image,xmin,ymin,xmax,ymax,Category,Label_SA,Label_CA,Valence,Arousal,Dominance
HECO_0122.png,431.7805054,116.7900433,579.0382671,443.5064935,Peace,SlightlyN-Sa,Neutral,5,5,6
HECO_0122.png,17.87148014,79.09199134,271.4685921,387.3290043,Anger,SlightlyN-Sa,Neutral,6,4,6
HECO_0122.png,159.0873646,396.1991342,383.8498195,680.04329,Excitement,Extremely-Sa,Highly-Ca,9,4,8
HECO_0123.png,258.5220535,129.5454545,468.8011569,627,Peace,Slightly-Sa,Slightly-Ca,5,6,7
HECO_0123.png,484.3499638,108.0779221,661.9349241,643.2857143,Fear,Slightly-Sa,Slightly-Ca,6,6,7
HECO_0123.png,669.4548084,104.3766234,859.7425886,589.2467532,Anger,Extremely-Sa,Mildly-Ca,6,8,7
HECO_0124.png,218.1818182,19.11688312,575.5844156,640,Peace,Extremely-Sa,Highly-Ca,5,10,10
HECO_0124.png,747.2207792,20.77922078,962.9090909,561.038961,Anger,Slightly-Sa,Slightly-Ca,6,7,7
HECO_0125.png,40.12704121,121.9047619,709.881318,979.6709957,Disgust,Slightly-Sa,Slightly-Ca,5,4,8
HECO_0126.png,268.1904762,146.2857143,743.6190476,990.7532468,Excitement,Extremely-Sa,Mildly-Ca,7,6,8
HECO_0127.png,234.8051948,113.038961,784.2077922,658.2857143,Sadness,ExtremelyN-Sa,Slightly-Ca,3,4,5
HECO_0128.png,368.6233766,13.2987013,961.2467532,750.5454545,Peace,Slightly-Sa,Highly-Ca,2,6,8
HECO_0129.png,680.4591754,152.3376623,837.6782538,746.7857143,Happiness,Neutral,Slightly-Ca,6,6,6
HECO_0129.png,536.3556993,202.8409091,667.1495554,745.1298701,Excitement,Extremely-Sa,Highly-Ca,8,7,7
HECO_0129.png,394.8003234,179.6590909,515.6604689,752.5811688,Excitement,Extremely-Sa,Highly-Ca,8,7,7
HECO_0129.png,244.1390461,158.1331169,389.8334681,745.1298701,Happiness,Extremely-Sa,Highly-Ca,7,8,8
HECO_0130.png,1.633357297,30.90909091,290.9446441,242.8571429,Happiness,SlightlyN-Sa,Neutral,6,3,6
HECO_0130.png,396.9518332,14.71861472,829.8145219,594.6320346,Happiness,Neutral,Slightly-Ca,7,4,7
HECO_0131.png,314.7512061,11.30279769,673.2570641,563.1880845,Peace,Extremely-Sa,Mildly-Ca,5,8,8
HECO_0132.png,45.8716299,508.6753247,380.4402574,916.5021645,Peace,ExtremelyN-Sa,Mildly-Ca,2,3,5
HECO_0132.png,156.2058824,198.3722944,461.9705882,714.8051948,Peace,Slightly-Sa,Highly-Ca,3,6,8
HECO_0133.png,149.4758123,99.78896104,689.9407942,644.5627706,Happiness,SlightlyN-Sa,Neutral,6,5,5
HECO_0134.png,156.6753247,7.480519481,554.8051948,600.9350649,Happiness,Slightly-Sa,Slightly-Ca,7,7,6
HECO_0134.png,583.8961039,125.5064935,955.4285714,766.3376623,Excitement,Extremely-Sa,Highly-Ca,10,6,7
HECO_0135.png,651.4945848,175.1850649,804.5400722,654.9112554,Peace,Extremely-Sa,Highly-Ca,4,10,10
HECO_0135.png,464.4389892,128.6168831,620.4418773,544.034632,Peace,Extremely-Sa,Highly-Ca,5,9,9
HECO_0135.png,2.345126354,92.39718615,253.7241877,671.9123377,Happiness,Extremely-Sa,Mildly-Ca,6,9,8
HECO_0135.png,266.2931408,166.3149351,452.6093863,658.6071429,Happiness,Extremely-Sa,Highly-Ca,7,8,9
HECO_0136.png,366.961039,104.7272727,546.4935065,443.012987,Happiness,Slightly-Sa,Slightly-Ca,6,7,7
HECO_0136.png,555.6363636,256.8311688,689.4545455,465.4545455,Peace,Slightly-Sa,Highly-Ca,3,7,7
HECO_0137.png,159.1688312,32.41558442,663.6883117,745.5584416,Excitement,Extremely-Sa,Highly-Ca,10,6,8
HECO_0138.png,140.4675325,92.25974026,556.4675325,748.8831169,Happiness,Extremely-Sa,Mildly-Ca,8,6,7
HECO_0138.png,565.6103896,105.5584416,983.6883117,753.8701299,Happiness,Slightly-Sa,Slightly-Ca,7,6,6
HECO_0139.png,76.48581381,57.62770563,664.9607734,1012.917749,Happiness,Extremely-Sa,Mildly-Ca,7,7,8
HECO_0140.png,691.1168831,319.1688312,885.6103896,706.4935065,Peace,ExtremelyN-Sa,Slightly-Ca,3,4,5
HECO_0140.png,343.6883117,357.4025974,617.1428571,718.961039,Disgust,SlightlyN-Sa,Neutral,5,5,6
HECO_0140.png,557.2987013,206.1298701,649.5584416,352.4155844,Peace,ExtremelyN-Sa,Slightly-Ca,3,5,5
HECO_0141.png,662.025974,287.5844156,808.3116883,471.2727273,Peace,ExtremelyN-Sa,Neutral,4,4,4
HECO_0141.png,410.1818182,305.038961,642.9090909,749.7142857,Peace,ExtremelyN-Sa,Neutral,5,5,5
HECO_0141.png,205.7142857,270.1298701,329.5584416,438.8571429,Peace,SlightlyN-Sa,Neutral,5,4,6
HECO_0142.png,89.47080029,157.952381,849.1651045,540.2857143,Peace,ExtremelyN-Sa,Neutral,3,1,4
HECO_0143.png,148.4026068,37.06709957,619.249819,652.3809524,Happiness,Extremely-Sa,Mildly-Ca,6,4,9
HECO_0144.png,202.3896104,188.6753247,745.1428571,743.0649351,Happiness,ExtremelyN-Sa,Neutral,6,4,5
HECO_0145.png,57.62396007,180.6406926,361.2405886,784.6233766,Happiness,ExtremelyN-Sa,Neutral,6,3,4
HECO_0145.png,359.0242824,50.97835498,666,985.2121212,Surprise,Extremely-Sa,Mildly-Ca,6,6,8
HECO_0146.png,226.0779221,270.4069264,551.8961039,961.9393939,Disgust,Extremely-Sa,Highly-Ca,5,10,9
HECO_0147.png,148.3996995,325.4902597,296.8835462,655.5974026,Disgust,Neutral,Highly-Ca,3,10,5
HECO_0147.png,409.9774606,390.8961039,593.0818933,698.6883117,Disgust,Slightly-Sa,Highly-Ca,3,10,6
HECO_0147.png,598.4673178,318.5649351,864.661157,637.8993506,Peace,Extremely-Sa,Highly-Ca,4,9,9
HECO_0148.png,766.846746,196.3073593,985.4051784,615.4307359,Peace,ExtremelyN-Sa,Neutral,4,4,6
HECO_0148.png,655.0594822,245.7424242,758.9643107,470.7077922,Disgust,ExtremelyN-Sa,Slightly-Ca,3,4,5
HECO_0148.png,278.8523443,257.2056277,384.9069279,436.3181818,Disgust,SlightlyN-Sa,Mildly-Ca,3,5,6
HECO_0148.png,10.84954514,176.2467532,202.8943317,585.3398268,Happiness,Neutral,Neutral,7,4,6
HECO_0148.png,404.9713086,269.3852814,568.3526942,458.5281385,Happiness,Neutral,Neutral,6,5,6
HECO_0149.png,55.0571733,86.44155844,398.7747058,745.8354978,Excitement,Slightly-Sa,Slightly-Ca,6,10,4
HECO_0149.png,150.4110694,754.7012987,332.2487317,1017.350649,Disgust,Slightly-Sa,Mildly-Ca,4,8,6
HECO_0149.png,308.9646408,723.6709957,607.2227577,1012.917749,Excitement,Slightly-Sa,Slightly-Ca,6,10,5
HECO_0150.png,189.1391492,19.92857143,463.7808219,605.2380952,Happiness,Neutral,Slightly-Ca,8,4,6
HECO_0150.png,476.331651,86.35714286,853.5948089,650.2619048,Happiness,Neutral,Slightly-Ca,7,5,6
HECO_0151.png,474.9496899,170.8897059,681.0199862,414.4191176,Disgust,ExtremelyN-Sa,Neutral,4,4,6
HECO_0151.png,120.678153,84.06617647,394.4975879,576,Sadness,Neutral,Slightly-Ca,4,6,6
HECO_0151.png,734.6547209,150.4191176,960.4851826,569.0073529,Anger,SlightlyN-Sa,Mildly-Ca,3,6,6
HECO_0152.png,476.2685921,266.1038961,711.3819495,588.3852814,Peace,SlightlyN-Sa,Neutral,5,5,6
HECO_0153.png,167.4805195,221.9220779,293.8181818,478.7532468,Happiness,Neutral,Neutral,7,4,6
HECO_0153.png,372.7792208,191.1688312,526.5454545,373.1948052,Fear,SlightlyN-Sa,Neutral,6,5,5
HECO_0153.png,600.5194805,260.987013,686.961039,411.4285714,Happiness,ExtremelyN-Sa,Neutral,6,4,5
HECO_0153.png,692.7792208,259.3246753,816.6233766,502.8571429,Happiness,ExtremelyN-Sa,Neutral,6,4,5
HECO_0153.png,752.6233766,319.1688312,992.8311688,689.8701299,Happiness,SlightlyN-Sa,Neutral,5,5,6
HECO_0154.png,69.29177489,235.7727273,284.7307359,530.0454545,Peace,ExtremelyN-Sa,Neutral,4,4,6
HECO_0154.png,389.3471861,275.6590909,519.6744589,502.5681818,Happiness,Neutral,Neutral,6,5,6
HECO_0154.png,530.3134199,281.8636364,736,577.0227273,Excitement,Slightly-Sa,Mildly-Ca,8,5,7
HECO_0154.png,778.5558442,300.4772727,978.0363636,630.2045455,Peace,ExtremelyN-Sa,Mildly-Ca,3,4,6
HECO_0155.png,143.9860262,24.13636364,496.5729258,814.3787879,Happiness,Slightly-Sa,Slightly-Ca,6,7,7
HECO_0155.png,505.5161572,59,828.3668122,633.8030303,Surprise,Neutral,Slightly-Ca,6,6,6
HECO_0156.png,189.1391492,78.23809524,592.2422495,675.3571429,Peace,ExtremelyN-Sa,Neutral,4,5,5
HECO_0157.png,678.6493506,106.3896104,1004.467532,755.5324675,Happiness,Extremely-Sa,Highly-Ca,6,10,10
HECO_0157.png,16.20779221,139.6363636,234.8051948,705.6623377,Peace,Extremely-Sa,Highly-Ca,8,7,8
HECO_0157.png,236.4675325,194.4935065,556.4675325,746.3896104,Happiness,Extremely-Sa,Highly-Ca,6,10,9
HECO_0158.png,45.07827719,29.92207792,365.5117188,965.2640693,Happiness,Extremely-Sa,Highly-Ca,8,7,9
HECO_0158.png,372.1643162,57.62770563,661.5523032,928.6926407,Happiness,Slightly-Sa,Slightly-Ca,6,7,7
HECO_0159.png,50.85761749,12.19047619,322.2828871,714.8051948,Happiness,Extremely-Sa,Mildly-Ca,7,8,7
HECO_0159.png,327.8221784,75.35930736,696.7389734,792.3809524,Peace,Extremely-Sa,Highly-Ca,5,10,10
HECO_0160.png,5.541125541,42.11255411,161.8008658,479.8614719,Disgust,SlightlyN-Sa,Mildly-Ca,3,6,6
HECO_0160.png,170.6666667,48.76190476,489.8354978,632.7965368,Anger,Slightly-Sa,Highly-Ca,3,6,8
HECO_0160.png,618.3896104,85.33333333,752.4848485,566.3030303,Happiness,Slightly-Sa,Slightly-Ca,6,7,6
HECO_0161.png,559.7922078,195.3246753,732.6753247,420.5714286,Happiness,Slightly-Sa,Mildly-Ca,7,6,7
HECO_0161.png,670.3376623,344.9350649,875.6363636,633.3506494,Happiness,Neutral,Slightly-Ca,6,6,6
HECO_0161.png,522.3896104,339.1168831,656.2077922,599.2727273,Happiness,Neutral,Slightly-Ca,6,6,6
HECO_0161.png,312.1038961,304.2077922,559.7922078,725.6103896,Happiness,SlightlyN-Sa,Neutral,6,4,6
HECO_0161.png,241.4545455,157.9220779,389.4025974,622.5454545,Happiness,Slightly-Sa,Slightly-Ca,7,6,6
HECO_0161.png,85.19480519,171.2207792,230.6493506,720.6233766,Disgust,ExtremelyN-Sa,Slightly-Ca,3,5,5
HECO_0161.png,417.6623377,213.6103896,548.987013,503.6883117,Happiness,Slightly-Sa,Mildly-Ca,5,7,7
HECO_0162.png,0,31.03030303,341.1188616,985.2121212,Happiness,Neutral,Neutral,7,6,5
HECO_0162.png,342.2276278,341.3333333,661.5523032,1024,Happiness,Extremely-Sa,Highly-Ca,8,6,8
HECO_0163.png,81.19838057,111.974026,237.7004049,791.0757576,Surprise,Extremely-Sa,Mildly-Ca,6,10,6
HECO_0163.png,252.2105263,255.0519481,460.534413,916.5281385,Excitement,Extremely-Sa,Mildly-Ca,6,10,6
HECO_0163.png,465.3603239,119.2316017,943.51417,883.3506494,Excitement,Extremely-Sa,Mildly-Ca,7,10,6
HECO_0164.png,673.3787111,30.39502165,928.4518465,645.7088745,Peace,Extremely-Sa,Highly-Ca,5,10,9
HECO_0165.png,423.8961039,87.54978355,552.4502165,333.5757576,Happiness,SlightlyN-Sa,Neutral,7,4,5
HECO_0165.png,826.1818182,484.2943723,996.8484848,996.2943723,Happiness,Neutral,Slightly-Ca,5,5,7
HECO_0165.png,573.5064935,84.22510823,695.4112554,280.3809524,Happiness,SlightlyN-Sa,Neutral,7,3,6
HECO_0165.png,206.6839827,121.9047619,401.7316017,424.4502165,Happiness,SlightlyN-Sa,Neutral,6,5,5
HECO_0165.png,14.96103896,56.51948052,202.2510823,387.8787879,Happiness,SlightlyN-Sa,Neutral,7,5,5
HECO_0165.png,458.2510823,480.969697,627.8095238,726.995671,Happiness,ExtremelyN-Sa,Neutral,6,4,5
HECO_0166.png,181.35,140.7619048,465.35,670.2186147,Excitement,Extremely-Sa,Highly-Ca,10,10,9
HECO_0166.png,732.55,107.9707792,995.75,684.6147186,Peace,Extremely-Sa,Highly-Ca,4,9,9
HECO_0167.png,325.6073188,151.3636364,420.729064,361.8311688,Happiness,Neutral,Slightly-Ca,7,5,6
HECO_0167.png,403.4342013,221.2792208,552.6023927,560.7662338,Happiness,Neutral,Slightly-Ca,7,4,7
HECO_0167.png,640.5179451,152.8051948,766.6263195,333.7207792,Excitement,Extremely-Sa,Highly-Ca,8,5,8
HECO_0168.png,280.1709166,8.810043896,743.1233632,595.2347931,Surprise,Slightly-Sa,Mildly-Ca,8,6,6
HECO_0169.png,62.75324675,86.44155844,389.4025974,556.0519481,Peace,Extremely-Sa,Highly-Ca,5,10,10
HECO_0170.png,796.0523777,244.3014706,921.670572,488.5367647,Peace,ExtremelyN-Sa,Neutral,4,3,5
HECO_0170.png,654.9083391,168.7720588,779.8208132,399.5955882,Disgust,ExtremelyN-Sa,Neutral,4,4,6
HECO_0170.png,36.69745003,201.9485294,209.5988973,557.7132353,Peace,SlightlyN-Sa,Mildly-Ca,3,5,6
HECO_0170.png,242.0620262,185.0073529,384.6175052,368.5367647,Peace,SlightlyN-Sa,Mildly-Ca,3,5,6
HECO_0170.png,453.7780841,146.8897059,602.6850448,344.5367647,Happiness,Neutral,Neutral,6,5,6
HECO_0171.png,221.7455068,80.21645022,550.0733285,660.8658009,Happiness,Neutral,Slightly-Ca,6,6,6
HECO_0171.png,567.0050324,13.98268398,954.2257369,659.3939394,Peace,Neutral,Slightly-Ca,4,6,6
HECO_0172.png,255.9422383,5.913419913,783.8382671,590.6028139,Excitement,Extremely-Sa,Highly-Ca,8,8,8
HECO_0173.png,8.727272727,267.6363636,227.3246753,605.9220779,Surprise,Slightly-Sa,Slightly-Ca,7,5,7
HECO_0173.png,239.7922078,172.0519481,435.1168831,495.3766234,Happiness,ExtremelyN-Sa,Neutral,6,4,5
HECO_0173.png,550.6493506,146.2857143,726.8571429,457.1428571,Happiness,Neutral,Neutral,6,5,6
HECO_0173.png,776.3116883,201.974026,1024,664.1038961,Disgust,SlightlyN-Sa,Mildly-Ca,3,5,6
HECO_0174.png,693.0172295,67.59660232,944.2536182,597.1603222,Happiness,Neutral,Slightly-Ca,7,3,7
HECO_0174.png,59.28049621,65.47834745,441.7808408,609.1637665,Peace,SlightlyN-Sa,Slightly-Ca,4,3,7
HECO_0175.png,599.6883117,144.6233766,1021.922078,749.7142857,Disgust,Extremely-Sa,Highly-Ca,4,9,8
HECO_0176.png,472.6857143,195,872.5333333,795.9545455,Happiness,Extremely-Sa,Mildly-Ca,6,7,8
HECO_0177.png,190.1400722,116.0508658,394.9400722,614.995671,Happiness,Slightly-Sa,Slightly-Ca,6,7,7
HECO_0177.png,401.5942238,291.2359307,536.8953069,580.9935065,Peace,ExtremelyN-Sa,Neutral,4,4,6
HECO_0177.png,544.2888087,219.5357143,696.5949458,641.6060606,Peace,Neutral,Mildly-Ca,4,6,7
HECO_0178.png,119.2727273,260.987013,455.8961039,731.4285714,Happiness,SlightlyN-Sa,Neutral,6,4,6
HECO_0178.png,585.5584416,265.974026,900.5714286,758.8571429,Excitement,Neutral,Mildly-Ca,8,5,6
HECO_0179.png,573.9220779,34.90909091,904.7272727,526.961039,Happiness,Neutral,Slightly-Ca,7,5,6
HECO_0179.png,195.7402597,88.1038961,517.4025974,722.2857143,Happiness,Neutral,Neutral,6,5,6
HECO_0180.png,238.5334252,90.51273015,402.26051,283.7946634,Sadness,ExtremelyN-Sa,Slightly-Ca,3,5,5
HECO_0180.png,593.5106823,44.66117664,907.5561682,400.892477,Anger,SlightlyN-Sa,Mildly-Ca,3,5,6
HECO_0180.png,47.98897312,134.9534666,381.7946244,598.4068613,Peace,ExtremelyN-Sa,Mildly-Ca,3,4,6
HECO_0181.png,158.6522678,122.3441558,529.474442,505.5909091,Disgust,ExtremelyN-Sa,Highly-Ca,2,5,5
HECO_0181.png,640.0575954,108.3409091,903.9827214,605.0876623,Happiness,Neutral,Slightly-Ca,6,4,7
HECO_0182.png,877.2987013,198.6493506,1015.272727,353.2467532,Peace,ExtremelyN-Sa,Slightly-Ca,3,4,5
HECO_0182.png,13.71428571,245.1948052,145.8701299,517.8181818,Peace,ExtremelyN-Sa,Highly-Ca,2,5,6
HECO_0182.png,123.4285714,334.961039,291.3246753,613.4025974,Peace,ExtremelyN-Sa,Slightly-Ca,3,4,5
HECO_0182.png,236.4675325,252.6753247,361.1428571,392.3116883,Peace,ExtremelyN-Sa,Neutral,3,4,4
HECO_0182.png,345.3506494,331.6363636,544,715.6363636,Sadness,ExtremelyN-Sa,Neutral,4,4,5
HECO_0182.png,391.0649351,216.9350649,555.6363636,438.025974,Peace,ExtremelyN-Sa,Slightly-Ca,3,4,5
HECO_0182.png,575.5844156,307.5324675,774.2337662,487.0649351,Peace,ExtremelyN-Sa,Slightly-Ca,3,4,5
HECO_0183.png,776.2922123,244.3014706,952.7222605,486.4191176,Disgust,ExtremelyN-Sa,Mildly-Ca,2,4,4
HECO_0183.png,626.6795314,197.7132353,753.7091661,402.4191176,Disgust,ExtremelyN-Sa,Mildly-Ca,2,4,4
HECO_0183.png,504.589938,257.7132353,627.3852516,449.0073529,Peace,ExtremelyN-Sa,Mildly-Ca,3,4,6
HECO_0183.png,23.28876637,229.4779412,300.6368022,571.125,Peace,ExtremelyN-Sa,Slightly-Ca,3,4,5
HECO_0184.png,803.0613718,85.00541126,1016.733574,453.1158009,Peace,SlightlyN-Sa,Neutral,5,5,6
HECO_0184.png,2.345126354,113.8333333,193.0974729,372.5454545,Disgust,ExtremelyN-Sa,Mildly-Ca,2,3,5
HECO_0184.png,196.7942238,95.3538961,360.9299639,320.8030303,Disgust,ExtremelyN-Sa,Mildly-Ca,2,3,5
HECO_0184.png,380.8924188,87.22294372,544.2888087,317.1071429,Peace,SlightlyN-Sa,Slightly-Ca,4,5,6
HECO_0184.png,579.7776173,70.96103896,774.2267148,318.5854978,Happiness,SlightlyN-Sa,Neutral,5,5,6
HECO_0185.png,514.0779221,311.6883117,679.4805195,522.8051948,Disgust,ExtremelyN-Sa,Mildly-Ca,3,4,6
HECO_0185.png,572.6753247,363.2207792,987.012987,642.4935065,Happiness,Neutral,Neutral,6,5,6
HECO_0185.png,47.79220779,302.5454545,260.5714286,503.6883117,Happiness,SlightlyN-Sa,Neutral,6,4,6
HECO_0185.png,268.8831169,291.7402597,484.987013,508.6753247,Happiness,SlightlyN-Sa,Neutral,6,4,6
HECO_0186.png,430.1298701,46.54545455,627.1168831,361.5584416,Peace,ExtremelyN-Sa,Neutral,3,4,4
HECO_0186.png,604.6753247,329.1428571,1010.285714,758.025974,Sadness,SlightlyN-Sa,Mildly-Ca,3,5,6
HECO_0186.png,11.22077922,277.6103896,317.0909091,722.2857143,Peace,ExtremelyN-Sa,Slightly-Ca,3,4,5
HECO_0186.png,200.7272727,92.25974026,404.3636364,446.3376623,Peace,SlightlyN-Sa,Slightly-Ca,4,5,6
HECO_0187.png,430.961039,49.03896104,826.5974026,764.6753247,Peace,Extremely-Sa,Highly-Ca,4,9,8
HECO_0188.png,0,388.1558442,174.1298701,760.5194805,Disgust,Slightly-Sa,Slightly-Ca,5,6,7
HECO_0188.png,182.4415584,4.155844156,580.5714286,468.7792208,Anger,Extremely-Sa,Highly-Ca,3,8,8
HECO_0188.png,626.2857143,450.4935065,935.4805195,760.5194805,Sadness,ExtremelyN-Sa,Highly-Ca,2,5,6
HECO_0189.png,14.1480949,273.030303,101.7512581,507.0562771,Anger,Extremely-Sa,Highly-Ca,3,8,8
HECO_0189.png,87.76419842,269.3506494,158.4356578,420.952381,Disgust,Slightly-Sa,Highly-Ca,2,8,7
HECO_0189.png,326.2803738,261.2554113,469.8317757,574.025974,Peace,SlightlyN-Sa,Slightly-Ca,4,5,6
HECO_0189.png,483.8188354,266.4069264,544.9202013,412.1212121,Disgust,SlightlyN-Sa,Mildly-Ca,3,6,6
HECO_0189.png,596.4514738,172.9437229,904.9029475,671.9047619,Sadness,Extremely-Sa,Highly-Ca,2,8,8
HECO_0190.png,753.0034459,25.13602941,1000.005513,584.9007353,Peace,SlightlyN-Sa,Highly-Ca,2,6,6
HECO_0190.png,298.5196416,133.8419118,421.3149552,440.1948529,Happiness,Neutral,Neutral,6,5,6
HECO_0190.png,558.2246726,123.9595588,714.1888353,323.7242647,Anger,ExtremelyN-Sa,Neutral,3,4,4
HECO_0190.png,7.05720193,171.2536765,136.2039972,464.1948529,Peace,ExtremelyN-Sa,Highly-Ca,2,4,6
HECO_0190.png,136.2039972,152.1948529,288.6395589,553.1360294,Happiness,Neutral,Neutral,6,5,6
HECO_0191.png,3.324675325,301.4372294,72.03463203,606.1991342,Peace,ExtremelyN-Sa,Neutral,4,5,5
HECO_0191.png,77.57575758,294.7878788,221.6450216,642.7705628,Excitement,Extremely-Sa,Mildly-Ca,7,7,7
HECO_0191.png,241.5930736,340.2251082,325.8181818,584.034632,Sadness,SlightlyN-Sa,Mildly-Ca,3,6,6
HECO_0191.png,334.6839827,137.4199134,528.6233766,790.1645022,Peace,Extremely-Sa,Highly-Ca,3,8,8
HECO_0192.png,70.10077362,283.7056277,272.7717834,908.7445887,Peace,SlightlyN-Sa,Mildly-Ca,3,5,6
HECO_0192.png,293.8141287,617.2813853,404.5633143,862.1991342,Happiness,ExtremelyN-Sa,Neutral,6,4,5
HECO_0192.png,351.4037052,287.030303,572.9020765,937.5584416,Peace,Neutral,Highly-Ca,3,6,7
HECO_0193.png,39.91392367,216.1038961,459.9365408,1002.943723,Excitement,Extremely-Sa,Highly-Ca,7,10,9
HECO_0194.png,681.974026,240.2077922,793.3506494,425.5584416,Sadness,ExtremelyN-Sa,Mildly-Ca,2,4,4
HECO_0194.png,767.5844156,190.3376623,1009.454545,668.2597403,Happiness,SlightlyN-Sa,Neutral,7,5,5
HECO_0194.png,609.6623377,155.4285714,704.4155844,384.8311688,Happiness,Neutral,Slightly-Ca,7,5,6
HECO_0194.png,230.6493506,183.6883117,341.1948052,358.2337662,Peace,ExtremelyN-Sa,Neutral,3,4,4
HECO_0194.png,361.974026,152.9350649,456.7272727,325.8181818,Happiness,SlightlyN-Sa,Neutral,7,5,5
HECO_0194.png,472.5194805,100.5714286,592.2077922,329.1428571,Peace,Neutral,Mildly-Ca,3,7,6
HECO_0194.png,56.1038961,196.1558442,224.8311688,465.4545455,Peace,ExtremelyN-Sa,Slightly-Ca,3,5,4
HECO_0195.png,439.2727273,396.4675325,551.4805195,678.2337662,Excitement,Extremely-Sa,Mildly-Ca,8,8,6
HECO_0195.png,549.8181818,300.8831169,718.5454545,654.961039,Peace,Slightly-Sa,Highly-Ca,3,7,8
HECO_0196.png,321.2467532,101.4025974,750.961039,676.5714286,Peace,ExtremelyN-Sa,Neutral,4,6,4
HECO_0197.png,278.8571429,221.9220779,463.3766234,688.2077922,Peace,ExtremelyN-Sa,Mildly-Ca,3,4,6
HECO_0197.png,473.7662338,255.1688312,678.6493506,739.7402597,Happiness,Neutral,Slightly-Ca,7,5,6
HECO_0198.png,411.012987,158.7532468,747.6363636,452.1558442,Peace,ExtremelyN-Sa,Slightly-Ca,3,4,5
HECO_0198.png,701.0909091,146.2857143,1016.103896,732.2597403,Anger,ExtremelyN-Sa,Mildly-Ca,2,4,4
HECO_0199.png,21.37113192,13.2987013,454.4004479,934.2337662,Sadness,ExtremelyN-Sa,Slightly-Ca,2,4,3
HECO_0200.png,290.6916968,181.8376623,459.2635379,498.9448052,Happiness,SlightlyN-Sa,Neutral,5,4,6
HECO_0200.png,461.4815884,185.5335498,652.9732852,668.9556277,Sadness,ExtremelyN-Sa,Mildly-Ca,1,2,3
HECO_0201.png,186.674244,357.95671,315.2097278,579.6017316,Excitement,Extremely-Sa,Mildly-Ca,6,7,8
HECO_0201.png,329.6145665,324.7099567,421.5839214,539.7056277,Peace,ExtremelyN-Sa,Slightly-Ca,3,3,5
HECO_0201.png,438.2048891,318.0606061,554.5516633,680.4502165,Peace,Extremely-Sa,Highly-Ca,3,8,9
HECO_0201.png,564.524244,331.3593074,655.3855343,684.8831169,Peace,Neutral,Slightly-Ca,5,6,6
HECO_0202.png,425.1428571,327.4805195,601.3506494,748.0519481,Peace,SlightlyN-Sa,Highly-Ca,2,7,6
HECO_0202.png,637.9220779,255.1688312,900.1558442,768,Disgust,Slightly-Sa,Highly-Ca,2,7,8
HECO_0203.png,695.2727273,182.8571429,894.7532468,553.5584416,Sadness,ExtremelyN-Sa,Slightly-Ca,3,5,5
HECO_0203.png,571.4285714,150.4415584,686.1298701,514.4935065,Disgust,ExtremelyN-Sa,Slightly-Ca,2,4,3
HECO_0203.png,480,140.4675325,569.7662338,439.6883117,Disgust,ExtremelyN-Sa,Neutral,3,4,4
HECO_0203.png,364.4675325,123.8441558,476.6753247,413.9220779,Peace,ExtremelyN-Sa,Slightly-Ca,3,4,5
HECO_0203.png,84.36363636,112.2077922,218.1818182,315.012987,Peace,ExtremelyN-Sa,Slightly-Ca,3,4,5
HECO_0204.png,45.19917792,182.025974,245.4726971,738.0779221,Disgust,ExtremelyN-Sa,Mildly-Ca,2,4,4
HECO_0204.png,258.7688643,323.3246753,396.7165995,692.3636364,Peace,ExtremelyN-Sa,Mildly-Ca,3,6,5
HECO_0204.png,403.3646831,360.7272727,531.3402929,689.038961,Anger,ExtremelyN-Sa,Highly-Ca,2,5,6
HECO_0204.png,411.6747877,70.64935065,545.4674706,446.3376623,Happiness,SlightlyN-Sa,Mildly-Ca,3,5,6
HECO_0204.png,527.1852406,315.012987,710.8385507,707.3246753,Disgust,ExtremelyN-Sa,Slightly-Ca,3,4,5
HECO_0204.png,651.8368086,59.84415584,757.3751361,359.8961039,Happiness,Neutral,Neutral,6,5,6
HECO_0204.png,766.5162511,111.3766234,922.7462162,619.2207792,Happiness,Slightly-Sa,Slightly-Ca,6,7,6
HECO_0205.png,796.6753247,281.7662338,1008.623377,603.4285714,Anger,ExtremelyN-Sa,Slightly-Ca,3,4,5
HECO_0205.png,555.6363636,261.8181818,772.5714286,516.1558442,Disgust,ExtremelyN-Sa,Neutral,3,4,4
HECO_0205.png,35.32467532,470.4415584,299.6363636,757.1948052,Peace,ExtremelyN-Sa,Neutral,5,4,5
HECO_0205.png,8.727272727,345.7662338,211.5324675,540.2597403,Happiness,Neutral,Neutral,6,5,6
HECO_0206.png,22.71861472,620.6060606,323.047619,997.4025974,Happiness,SlightlyN-Sa,Neutral,5,5,6
HECO_0206.png,412.8138528,623.9307359,722.008658,1000.727273,Excitement,Neutral,Mildly-Ca,8,5,6
HECO_0206.png,437.1948052,299.2207792,686.5454545,596.2251082,Happiness,Slightly-Sa,Slightly-Ca,6,7,7
